EMG - Pod01,EMG - Pod02,EMG - Pod03,EMG - Pod04,EMG - Pod05,EMG - Pod06,EMG - Pod07,EMG - Pod08,Timestamp
0,0,0,0,0,0,0,0,24/09/2020 15:59:07
47,8,-19,-53,0,21,38,0,24/09/2020 15:59:07
1,-1,-2,-1,1,1,-2,0,24/09/2020 15:59:08
0,2,-3,5,-3,-3,2,0,24/09/2020 15:59:08
0,-5,-2,-1,0,0,3,0,24/09/2020 15:59:08
-1,-6,-12,-6,-3,0,0,0,24/09/2020 15:59:08
2,5,0,-4,-3,-1,-3,0,24/09/2020 15:59:08
0,2,-3,0,1,0,0,0,24/09/2020 15:59:08
0,0,4,-3,0,0,1,0,24/09/2020 15:59:08
-3,0,0,-2,2,-3,-1,0,24/09/2020 15:59:08
-1,-5,-4,1,5,-1,-2,0,24/09/2020 15:59:08
-1,-1,-3,2,2,3,1,0,24/09/2020 15:59:08
-2,-2,-5,-3,1,-4,-7,0,24/09/2020 15:59:08
-1,3,6,3,0,0,-1,0,24/09/2020 15:59:08
0,-3,2,-2,-1,1,-6,0,24/09/2020 15:59:08
-4,-1,-5,-11,-10,-9,0,0,24/09/2020 15:59:08
-1,-1,0,3,-2,2,11,0,24/09/2020 15:59:08
-2,-1,-3,5,1,0,12,0,24/09/2020 15:59:08
1,8,3,2,-3,-5,-4,0,24/09/2020 15:59:08
0,0,0,0,0,0,0,0,24/09/2020 15:59:13
-3,4,11,6,1,-2,-4,0,24/09/2020 15:59:13
2,9,9,4,1,-1,1,0,24/09/2020 15:59:14
-1,1,-2,1,0,-2,-1,0,24/09/2020 15:59:14
-2,1,0,1,1,2,-2,0,24/09/2020 15:59:14
0,0,3,-2,-1,0,-3,0,24/09/2020 15:59:14
-4,-3,-4,0,-2,0,2,0,24/09/2020 15:59:14
0,-2,-3,-2,0,-1,2,0,24/09/2020 15:59:14
-1,2,0,-7,0,-2,-2,0,24/09/2020 15:59:14
1,0,-2,-3,-3,0,-3,0,24/09/2020 15:59:15
-1,-3,-4,-1,0,2,0,0,24/09/2020 15:59:15
-3,0,-2,-1,2,0,-2,0,24/09/2020 15:59:15
1,2,-5,0,4,0,-2,0,24/09/2020 15:59:15
-4,-8,0,4,1,0,0,0,24/09/2020 15:59:15
2,-3,-3,0,-1,1,-1,0,24/09/2020 15:59:15
-2,-6,-3,-3,2,-3,2,0,24/09/2020 15:59:15
0,7,13,3,1,1,1,0,24/09/2020 15:59:15
-1,0,2,-2,-2,-2,-3,0,24/09/2020 15:59:15
0,0,3,5,-1,-2,0,0,24/09/2020 15:59:15
0,3,4,2,0,-3,-2,0,24/09/2020 15:59:15
4,2,-2,-2,-1,2,0,0,24/09/2020 15:59:15
-1,4,9,6,-1,1,1,0,24/09/2020 15:59:15
0,-4,6,-2,2,-1,0,0,24/09/2020 15:59:15
1,-2,-1,1,-1,0,2,0,24/09/2020 15:59:15
1,-3,-7,-5,0,-1,-1,0,24/09/2020 15:59:15
2,-5,-11,-8,-2,1,1,0,24/09/2020 15:59:15
1,5,8,0,-1,2,-1,0,24/09/2020 15:59:15
-1,-6,-16,-7,-2,-3,0,0,24/09/2020 15:59:15
0,3,4,1,-3,1,3,0,24/09/2020 15:59:15
0,-8,-13,-3,-2,1,-2,0,24/09/2020 15:59:15
-1,-3,0,6,-2,0,0,0,24/09/2020 15:59:15
0,-1,2,1,-1,0,1,0,24/09/2020 15:59:15
2,-4,-10,-5,-3,2,3,0,24/09/2020 15:59:15
-2,9,12,10,-1,-1,-1,0,24/09/2020 15:59:15
-1,-7,-2,-1,0,-1,-3,0,24/09/2020 15:59:15
4,2,-4,-2,0,-1,-1,0,24/09/2020 15:59:15
0,-3,0,-4,1,-1,1,0,24/09/2020 15:59:16
2,-3,-5,-5,2,-2,0,0,24/09/2020 15:59:16
-1,-1,-1,2,1,-1,0,0,24/09/2020 15:59:16
0,2,-1,-3,2,-1,-1,0,24/09/2020 15:59:16
-2,-4,-13,-6,-4,-3,2,0,24/09/2020 15:59:16
0,3,2,-1,-2,-1,2,0,24/09/2020 15:59:16
1,-2,2,0,0,1,2,0,24/09/2020 15:59:16
0,0,6,0,3,0,-1,0,24/09/2020 15:59:16
2,-2,-14,-2,0,-1,3,0,24/09/2020 15:59:16
0,-6,4,-6,-1,0,-1,0,24/09/2020 15:59:16
0,1,14,-5,-2,-3,-1,0,24/09/2020 15:59:16
-1,-2,-8,0,0,-1,0,0,24/09/2020 15:59:16
1,-5,-5,-2,-1,0,-2,0,24/09/2020 15:59:16
-2,2,8,-9,-2,1,-1,0,24/09/2020 15:59:16
-3,6,20,6,3,0,-4,0,24/09/2020 15:59:16
1,-1,-8,3,2,2,1,0,24/09/2020 15:59:17
-1,0,1,3,0,-3,-1,0,24/09/2020 15:59:17
-1,-6,0,-2,-3,-2,1,0,24/09/2020 15:59:17
1,10,6,1,-1,0,1,0,24/09/2020 15:59:17
1,3,1,-2,0,-2,-1,0,24/09/2020 15:59:17
2,-7,-26,-8,0,0,3,0,24/09/2020 15:59:17
4,4,5,-3,4,-1,-4,0,24/09/2020 15:59:17
-1,5,5,2,-3,0,-2,0,24/09/2020 15:59:17
0,-8,-9,-3,3,2,2,0,24/09/2020 15:59:17
3,3,14,2,-1,1,-1,0,24/09/2020 15:59:17
-4,-3,-5,-10,-4,-3,-6,0,24/09/2020 15:59:17
1,-3,-5,-8,-2,0,-1,0,24/09/2020 15:59:17
-4,-6,-5,7,-2,0,-2,0,24/09/2020 15:59:17
2,-1,0,-3,1,2,1,0,24/09/2020 15:59:17
2,1,6,10,-2,-4,1,0,24/09/2020 15:59:17
2,-10,-26,-19,-2,1,2,0,24/09/2020 15:59:17
6,7,20,19,1,-6,2,0,24/09/2020 15:59:17
4,1,1,-2,1,19,5,0,24/09/2020 15:59:17
-2,-3,-9,-4,1,-3,0,0,24/09/2020 15:59:18
5,3,4,35,1,0,5,0,24/09/2020 15:59:18
-4,-3,1,3,4,-3,-2,0,24/09/2020 15:59:18
-5,-3,12,-11,-3,0,-5,0,24/09/2020 15:59:18
-2,-4,-5,-14,10,-3,-2,0,24/09/2020 15:59:18
2,3,-6,-6,-1,-1,-1,0,24/09/2020 15:59:18
3,2,2,0,-8,-1,1,0,24/09/2020 15:59:18
3,-3,-7,-4,-3,1,2,0,24/09/2020 15:59:18
-1,-1,-3,-12,-5,-1,8,0,24/09/2020 15:59:18
-2,-3,-7,0,2,-2,-1,0,24/09/2020 15:59:18
-3,-7,-5,-5,-2,-2,-1,0,24/09/2020 15:59:19
1,-3,2,1,-1,-1,2,0,24/09/2020 15:59:19
-6,-8,-5,-5,-3,-8,-2,0,24/09/2020 15:59:19
-3,0,4,11,-5,-4,0,0,24/09/2020 15:59:19
-3,-2,-5,-1,1,-2,-1,0,24/09/2020 15:59:19
0,5,0,-7,-2,-1,2,0,24/09/2020 15:59:19
0,-3,-3,-6,1,-3,1,0,24/09/2020 15:59:19
-3,-3,-4,-3,0,-1,-2,0,24/09/2020 15:59:19
-4,3,-1,-30,-2,0,-3,0,24/09/2020 15:59:19
-1,0,1,1,0,0,-2,0,24/09/2020 15:59:19
2,-1,5,4,0,-3,0,0,24/09/2020 15:59:19
2,-7,-4,0,-4,-2,0,0,24/09/2020 15:59:19
-2,2,6,3,0,-2,-3,0,24/09/2020 15:59:19
-5,-6,-2,3,-1,-2,-1,0,24/09/2020 15:59:19
3,1,-1,3,1,0,2,0,24/09/2020 15:59:19
-2,0,10,9,0,0,-2,0,24/09/2020 15:59:19
-3,-1,-2,-5,-3,1,-3,0,24/09/2020 15:59:19
0,0,-6,8,1,2,-1,0,24/09/2020 15:59:20
0,-12,2,-5,-3,3,3,0,24/09/2020 15:59:20
1,1,3,-1,5,-2,-1,0,24/09/2020 15:59:20
-1,-8,-10,-26,-4,-3,-1,0,24/09/2020 15:59:20
4,-3,-5,-6,-2,-1,-2,0,24/09/2020 15:59:20
-3,-6,9,3,1,-2,-1,0,24/09/2020 15:59:20
3,18,11,-1,1,-4,-5,0,24/09/2020 15:59:20
-3,6,1,-6,0,-3,0,0,24/09/2020 15:59:20
-1,-7,-2,-6,-2,-2,-1,0,24/09/2020 15:59:20
-3,-3,-6,-4,1,-1,-3,0,24/09/2020 15:59:20
-1,-9,-7,-3,-3,-2,-2,0,24/09/2020 15:59:20
-3,-2,3,6,1,3,-2,0,24/09/2020 15:59:20
-2,-4,-3,4,1,-1,0,0,24/09/2020 15:59:20
3,0,5,-3,1,2,2,0,24/09/2020 15:59:20
0,0,-11,-1,-1,1,1,0,24/09/2020 15:59:20
-2,3,-9,2,-2,0,-1,0,24/09/2020 15:59:20
-1,5,15,-5,-1,-2,-2,0,24/09/2020 15:59:20
-4,-3,-8,-10,-1,-4,-2,0,24/09/2020 15:59:20
1,-6,-51,-9,-1,0,4,0,24/09/2020 15:59:21
-29,-19,27,-24,6,-1,0,0,24/09/2020 15:59:21
-7,4,5,20,22,2,-3,0,24/09/2020 15:59:21
1,-12,9,13,-12,1,8,0,24/09/2020 15:59:21
-18,-46,3,-45,-32,9,-6,0,24/09/2020 15:59:21
-6,-24,4,5,-28,-12,26,0,24/09/2020 15:59:21
4,5,-7,-23,-23,-10,-10,0,24/09/2020 15:59:21
5,-15,-1,2,-23,5,25,0,24/09/2020 15:59:21
-5,-22,3,-9,-8,-5,11,0,24/09/2020 15:59:21
-3,17,5,-24,4,14,20,0,24/09/2020 15:59:21
-7,-34,-18,-20,11,5,-9,0,24/09/2020 15:59:21
-1,15,-5,9,24,-12,-1,0,24/09/2020 15:59:21
8,1,1,-13,13,-8,-24,0,24/09/2020 15:59:21
9,72,1,-7,3,16,28,0,24/09/2020 15:59:21
5,-17,-22,10,11,0,-11,0,24/09/2020 15:59:22
-4,-26,-1,2,8,1,12,0,24/09/2020 15:59:22
5,23,1,-7,-5,8,14,0,24/09/2020 15:59:22
-3,7,1,32,6,1,1,0,24/09/2020 15:59:22
-6,-7,-2,-26,-13,13,5,0,24/09/2020 15:59:22
8,15,-7,-14,-18,-11,7,0,24/09/2020 15:59:22
-5,-50,-19,-9,-58,7,9,0,24/09/2020 15:59:22
1,-12,0,-7,27,-4,-6,0,24/09/2020 15:59:22
-12,-4,3,-14,-1,-2,7,0,24/09/2020 15:59:22
91,-7,-21,127,-29,-5,68,0,24/09/2020 15:59:22
-61,-6,120,-108,62,-53,-20,0,24/09/2020 15:59:22
19,10,-16,25,13,90,22,0,24/09/2020 15:59:22
-3,3,3,-29,2,-46,11,0,24/09/2020 15:59:22
-4,-7,-12,-10,-3,-8,2,0,24/09/2020 15:59:22
1,-1,-6,-3,-10,3,10,0,24/09/2020 15:59:22
-3,8,22,5,16,-4,-9,0,24/09/2020 15:59:22
-3,3,30,4,-18,-7,-2,0,24/09/2020 15:59:22
3,-2,-13,-1,5,-3,1,0,24/09/2020 15:59:22
-4,11,44,20,5,1,-2,0,24/09/2020 15:59:22
-4,-11,-20,-7,0,-2,-1,0,24/09/2020 15:59:22
-3,-3,-35,7,4,-1,-1,0,24/09/2020 15:59:22
3,-2,-21,-4,1,3,6,0,24/09/2020 15:59:23
-9,-7,5,-2,-2,-2,0,0,24/09/2020 15:59:23
0,-10,-6,-5,2,2,3,0,24/09/2020 15:59:23
8,11,1,3,1,-1,1,0,24/09/2020 15:59:23
-1,-14,-4,-9,3,-20,-29,0,24/09/2020 15:59:23
11,-4,8,21,16,14,27,0,24/09/2020 15:59:23
13,12,14,-12,-34,-6,1,0,24/09/2020 15:59:23
0,-6,-17,-14,-24,1,-1,0,24/09/2020 15:59:23
-16,-16,-1,39,109,32,11,0,24/09/2020 15:59:23
-2,5,10,16,-56,28,9,0,24/09/2020 15:59:23
-7,0,-3,13,20,-4,-1,0,24/09/2020 15:59:23
-13,-17,-1,-5,-22,-8,10,0,24/09/2020 15:59:23
-6,-9,-11,-17,-1,-3,-3,0,24/09/2020 15:59:23
1,6,-13,-27,-6,-2,-4,0,24/09/2020 15:59:24
1,0,-29,-4,-2,1,2,0,24/09/2020 15:59:24
-2,-4,-10,7,4,6,2,0,24/09/2020 15:59:24
-4,3,18,-17,-2,3,-1,0,24/09/2020 15:59:24
3,-2,-6,1,-3,6,4,0,24/09/2020 15:59:24
-2,-8,27,-55,1,-1,3,0,24/09/2020 15:59:24
-3,-3,-2,89,0,1,2,0,24/09/2020 15:59:24
2,-9,-8,-6,2,-1,-1,0,24/09/2020 15:59:24
-5,3,24,57,10,0,-4,0,24/09/2020 15:59:24
-12,-5,-8,13,-6,-2,4,0,24/09/2020 15:59:24
-3,-14,-15,0,-4,-3,-4,0,24/09/2020 15:59:24
-9,-4,2,-5,-5,-3,-6,0,24/09/2020 15:59:24
-11,-6,-6,10,-3,2,-9,0,24/09/2020 15:59:24
2,8,21,12,4,2,1,0,24/09/2020 15:59:24
-12,-5,7,7,-3,-2,-6,0,24/09/2020 15:59:24
-5,-11,-10,4,1,-3,-4,0,24/09/2020 15:59:24
-4,-9,5,12,0,-2,4,0,24/09/2020 15:59:24
-4,0,1,9,0,-4,-3,0,24/09/2020 15:59:24
-15,-4,-6,1,-1,-2,-6,0,24/09/2020 15:59:24
-3,-2,5,2,-6,-2,-5,0,24/09/2020 15:59:25
-5,3,10,0,3,0,-6,0,24/09/2020 15:59:25
1,-8,-19,3,-12,-4,1,0,24/09/2020 15:59:25
-1,-3,-5,11,-1,0,1,0,24/09/2020 15:59:25
2,-1,-5,-3,-4,-4,5,0,24/09/2020 15:59:25
3,18,-5,-46,4,7,-2,0,24/09/2020 15:59:25
-2,0,-10,22,0,0,-6,0,24/09/2020 15:59:25
3,5,-5,-3,0,2,-1,0,24/09/2020 15:59:25
-9,-5,-31,-26,-5,-3,-2,0,24/09/2020 15:59:25
4,8,19,20,-1,7,4,0,24/09/2020 15:59:25
8,4,1,15,3,0,2,0,24/09/2020 15:59:25
2,2,-13,8,1,2,4,0,24/09/2020 15:59:25
1,-8,-5,1,-1,2,-1,0,24/09/2020 15:59:25
-3,6,3,-14,-3,0,-2,0,24/09/2020 15:59:25
4,0,-15,2,-3,-1,4,0,24/09/2020 15:59:25
3,5,3,17,-3,0,2,0,24/09/2020 15:59:25
2,1,8,-4,7,-1,0,0,24/09/2020 15:59:25
1,-2,-12,-1,-4,-2,-1,0,24/09/2020 15:59:25
4,4,-2,7,2,3,10,0,24/09/2020 15:59:25
15,-3,-20,-48,-21,-5,11,0,24/09/2020 15:59:26
-5,-5,-23,-65,-3,-2,-6,0,24/09/2020 15:59:26
10,1,-22,-74,-4,2,-14,0,24/09/2020 15:59:26
1,5,15,-11,-14,-3,0,0,24/09/2020 15:59:26
2,-3,-10,-10,0,0,-3,0,24/09/2020 15:59:26
1,5,10,-4,-4,0,-2,0,24/09/2020 15:59:26
-2,-2,3,-1,1,-1,1,0,24/09/2020 15:59:26
0,-1,1,9,-4,-7,-4,0,24/09/2020 15:59:26
-1,-6,-7,0,4,-2,0,0,24/09/2020 15:59:26
1,5,8,2,-7,-4,3,0,24/09/2020 15:59:26
0,0,0,-2,-1,-1,-4,0,24/09/2020 15:59:26
-1,-1,-7,-6,-6,8,2,0,24/09/2020 15:59:26
-10,-3,-11,-7,-4,-7,-13,0,24/09/2020 15:59:26
1,-2,2,1,1,3,3,0,24/09/2020 15:59:27
-3,-4,4,0,-3,-1,-8,0,24/09/2020 15:59:27
-5,-2,1,-1,-2,0,13,0,24/09/2020 15:59:27
-10,-8,-8,-6,6,-1,5,0,24/09/2020 15:59:27
3,3,-2,4,-1,-6,-2,0,24/09/2020 15:59:27
2,-3,0,3,2,-1,-3,0,24/09/2020 15:59:27
-1,-1,0,11,-2,-4,-10,0,24/09/2020 15:59:27
-9,-2,-3,-1,1,-2,-2,0,24/09/2020 15:59:27
-7,-1,4,2,-1,-2,-2,0,24/09/2020 15:59:27
-2,-1,0,0,-1,0,-5,0,24/09/2020 15:59:27
4,-7,-5,-7,-1,1,-4,0,24/09/2020 15:59:27
-2,-5,0,-3,-2,-2,-2,0,24/09/2020 15:59:27
0,-1,-1,2,3,-1,-3,0,24/09/2020 15:59:27
-1,0,-1,0,-3,-1,-2,0,24/09/2020 15:59:27
6,2,-3,0,-1,2,5,0,24/09/2020 15:59:27
10,3,-6,-1,0,-4,1,0,24/09/2020 15:59:27
8,3,-9,-5,0,-1,5,0,24/09/2020 15:59:27
14,6,-5,-6,-6,2,7,0,24/09/2020 15:59:27
-13,-2,4,6,-4,-4,-9,0,24/09/2020 15:59:27
5,4,4,7,0,0,1,0,24/09/2020 15:59:27
6,3,-4,0,-3,-1,0,0,24/09/2020 15:59:28
-1,0,3,4,1,0,1,0,24/09/2020 15:59:28
0,-3,-4,16,-6,0,2,0,24/09/2020 15:59:28
2,3,2,10,0,-1,4,0,24/09/2020 15:59:28
0,-5,-1,-4,0,1,1,0,24/09/2020 15:59:28
7,8,7,3,4,6,7,0,24/09/2020 15:59:28
81,18,-60,-75,2,11,44,0,24/09/2020 15:59:28
75,12,-76,-61,14,12,58,0,24/09/2020 15:59:28
2,-3,-5,-1,-1,1,-1,0,24/09/2020 15:59:28
-4,-3,-1,2,5,-2,3,0,24/09/2020 15:59:28
-7,-5,-6,-5,-2,-3,-4,0,24/09/2020 15:59:28
2,-9,-2,-1,1,-1,-4,0,24/09/2020 15:59:28
0,0,-1,0,1,-2,2,0,24/09/2020 15:59:28
1,-1,-1,0,-2,-2,0,0,24/09/2020 15:59:29
-4,2,-3,1,0,0,-3,0,24/09/2020 15:59:29
-5,0,0,-1,1,-2,-3,0,24/09/2020 15:59:29
-4,-1,-2,-2,-2,2,-4,0,24/09/2020 15:59:29
2,-7,0,-8,-1,-1,4,0,24/09/2020 15:59:29
-8,8,22,5,-5,-3,-6,0,24/09/2020 15:59:29
6,-6,-17,4,3,0,2,0,24/09/2020 15:59:29
5,-11,-15,-7,0,2,3,0,24/09/2020 15:59:29
-4,-4,0,21,-3,-3,1,0,24/09/2020 15:59:29
-3,-1,-7,76,-4,-7,1,0,24/09/2020 15:59:29
-4,-2,79,28,-2,-1,-7,0,24/09/2020 15:59:29
1,7,-43,-24,-6,-3,-1,0,24/09/2020 15:59:29
22,-6,-28,-1,-3,-4,2,0,24/09/2020 15:59:29
8,0,-5,-16,-2,2,3,0,24/09/2020 15:59:29
0,1,8,-19,-4,-2,1,0,24/09/2020 15:59:29
7,-3,-13,-13,1,0,2,0,24/09/2020 15:59:29
3,1,-6,-7,2,0,3,0,24/09/2020 15:59:29
-1,-5,-4,12,-2,-1,-9,0,24/09/2020 15:59:29
-5,1,-7,-7,0,0,-1,0,24/09/2020 15:59:30
2,-2,-17,-9,1,-2,3,0,24/09/2020 15:59:30
3,0,-8,-1,0,3,-12,0,24/09/2020 15:59:30
-3,-3,-8,4,2,6,-1,0,24/09/2020 15:59:30
7,14,37,19,-5,15,15,0,24/09/2020 15:59:30
0,-8,-21,-20,0,-4,-1,0,24/09/2020 15:59:30
-2,2,6,22,4,-1,1,0,24/09/2020 15:59:30
0,-8,-2,-19,-2,1,4,0,24/09/2020 15:59:30
-3,6,15,2,0,1,0,0,24/09/2020 15:59:30
0,-4,8,-11,-6,-2,2,0,24/09/2020 15:59:30
1,-8,15,-15,-1,2,-1,0,24/09/2020 15:59:30
3,0,-12,2,-4,0,-3,0,24/09/2020 15:59:30
8,9,1,3,4,6,6,0,24/09/2020 15:59:30
8,-2,-12,2,4,3,0,0,24/09/2020 15:59:30
-2,-12,-16,7,-2,-3,-1,0,24/09/2020 15:59:30
0,-2,9,-3,0,-1,-1,0,24/09/2020 15:59:30
1,-3,-15,2,-4,-4,11,0,24/09/2020 15:59:30
7,3,-7,-3,17,10,6,0,24/09/2020 15:59:30
14,9,-5,-12,16,4,5,0,24/09/2020 15:59:31
0,20,-35,-26,-35,5,-33,0,24/09/2020 15:59:31
21,70,10,0,33,12,-1,0,24/09/2020 15:59:31
-4,-4,8,0,80,-20,-13,0,24/09/2020 15:59:31
-4,-78,21,-9,-13,-95,16,0,24/09/2020 15:59:31
-5,-19,-1,2,32,-99,-13,0,24/09/2020 15:59:31
-5,-82,2,4,-4,-63,36,0,24/09/2020 15:59:31
-10,-11,0,1,4,40,30,0,24/09/2020 15:59:31
6,2,-10,-1,-28,-17,-10,0,24/09/2020 15:59:31
-7,10,7,6,9,17,17,0,24/09/2020 15:59:31
9,-26,-30,-2,-31,-12,-1,0,24/09/2020 15:59:31
-31,-59,23,-15,31,-20,-20,0,24/09/2020 15:59:31
27,74,-5,9,28,21,15,0,24/09/2020 15:59:32
-11,51,12,-2,17,2,-1,0,24/09/2020 15:59:32
4,32,17,1,6,15,22,0,24/09/2020 15:59:32
6,34,-2,6,2,4,-11,0,24/09/2020 15:59:32
-54,-75,44,-8,62,-2,15,0,24/09/2020 15:59:32
-5,0,-13,-8,23,10,9,0,24/09/2020 15:59:32
-9,-3,16,-13,1,6,14,0,24/09/2020 15:59:32
-26,13,20,7,32,-12,-41,0,24/09/2020 15:59:32
-7,-30,-9,12,-26,-3,26,0,24/09/2020 15:59:32
-7,-22,3,-42,-7,-9,-14,0,24/09/2020 15:59:32
-11,-18,-2,-11,-2,-1,-2,0,24/09/2020 15:59:32
-3,19,1,1,-23,6,-17,0,24/09/2020 15:59:32
-9,-10,-5,41,40,-2,40,0,24/09/2020 15:59:32
3,-12,7,2,-12,33,10,0,24/09/2020 15:59:32
5,-7,-4,5,-13,-11,-12,0,24/09/2020 15:59:32
-8,-10,-1,-3,-13,-9,-2,0,24/09/2020 15:59:32
-1,1,12,-8,21,-17,-1,0,24/09/2020 15:59:32
-3,-17,-1,5,-46,-2,13,0,24/09/2020 15:59:32
-13,-38,-4,-15,12,44,27,0,24/09/2020 15:59:32
0,-4,-2,4,-2,-14,-7,0,24/09/2020 15:59:33
-8,-9,5,11,-4,1,7,0,24/09/2020 15:59:33
-5,-5,20,13,2,6,6,0,24/09/2020 15:59:33
-3,-3,5,-4,-4,-7,-10,0,24/09/2020 15:59:33
-8,-11,5,-3,-13,-4,-3,0,24/09/2020 15:59:33
0,1,1,-2,-15,-10,-2,0,24/09/2020 15:59:33
-4,3,20,3,-4,-3,-1,0,24/09/2020 15:59:33
5,3,14,6,-5,-2,1,0,24/09/2020 15:59:33
-2,-4,0,2,-1,-1,1,0,24/09/2020 15:59:33
-1,1,0,-6,0,0,-4,0,24/09/2020 15:59:33
2,2,4,1,-2,-2,2,0,24/09/2020 15:59:33
-1,-1,-3,-6,2,2,-3,0,24/09/2020 15:59:33
-1,1,-4,-5,-3,-2,0,0,24/09/2020 15:59:34
-3,-2,5,1,-1,1,0,0,24/09/2020 15:59:34
-3,2,1,-2,0,-2,-4,0,24/09/2020 15:59:34
-6,-4,-5,4,1,0,2,0,24/09/2020 15:59:34
-3,-1,8,-2,0,1,-6,0,24/09/2020 15:59:34
-1,-1,-4,-1,1,-1,-1,0,24/09/2020 15:59:34
0,-3,-7,-3,-2,0,2,0,24/09/2020 15:59:34
-1,0,0,-5,-1,1,-2,0,24/09/2020 15:59:34
-5,1,-2,1,-3,-3,2,0,24/09/2020 15:59:34
0,1,0,1,-1,-1,1,0,24/09/2020 15:59:34
17,0,6,-1,-1,-2,-5,0,24/09/2020 15:59:34
-20,-6,-22,-8,0,-2,-3,0,24/09/2020 15:59:34
-8,-10,-22,-7,-1,-2,5,0,24/09/2020 15:59:34
3,6,10,1,-1,2,-12,0,24/09/2020 15:59:34
16,-3,-28,-9,2,2,0,0,24/09/2020 15:59:34
-26,-9,-20,-1,-3,-2,-8,0,24/09/2020 15:59:34
-11,-4,23,-2,-1,-1,1,0,24/09/2020 15:59:34
7,3,4,6,-1,-1,4,0,24/09/2020 15:59:34
-7,7,17,15,-1,2,10,0,24/09/2020 15:59:34
13,2,7,-9,0,2,12,0,24/09/2020 15:59:35
8,23,55,1,1,-1,-2,0,24/09/2020 15:59:35
-1,1,-7,5,-6,-4,-11,0,24/09/2020 15:59:35
17,6,-2,-11,-2,-1,6,0,24/09/2020 15:59:35
6,10,61,6,0,3,7,0,24/09/2020 15:59:35
-5,-22,-14,-21,3,1,-2,0,24/09/2020 15:59:35
4,8,14,-10,-1,-2,0,0,24/09/2020 15:59:35
-2,-2,-13,-5,-1,-2,7,0,24/09/2020 15:59:35
-2,0,-9,2,-2,-2,-16,0,24/09/2020 15:59:35
4,-5,-20,-2,2,1,0,0,24/09/2020 15:59:35
3,2,2,-85,1,0,3,0,24/09/2020 15:59:35
-1,-2,11,-20,-2,1,1,0,24/09/2020 15:59:35
5,-6,5,24,1,0,-3,0,24/09/2020 15:59:35
-4,-8,-2,-4,-2,-1,2,0,24/09/2020 15:59:35
4,-2,1,-6,3,-2,0,0,24/09/2020 15:59:35
-5,0,22,-2,1,1,-7,0,24/09/2020 15:59:36
-5,-7,-10,-1,-3,-2,-2,0,24/09/2020 15:59:36
-2,0,-4,-9,0,0,0,0,24/09/2020 15:59:36
-3,8,-18,-7,0,0,-3,0,24/09/2020 15:59:36
-3,5,32,10,-2,-2,5,0,24/09/2020 15:59:36
-5,-10,-9,3,-4,-2,-6,0,24/09/2020 15:59:36
5,3,-2,7,-2,-6,-9,0,24/09/2020 15:59:36
0,2,-5,-8,2,-2,-2,0,24/09/2020 15:59:36
-4,0,7,-10,0,-1,6,0,24/09/2020 15:59:36
-5,-5,-14,1,0,-2,-2,0,24/09/2020 15:59:36
-2,-15,-40,6,-2,-2,-8,0,24/09/2020 15:59:36
-1,-7,-13,12,-14,4,-33,0,24/09/2020 15:59:36
-1,-11,-19,8,-1,2,2,0,24/09/2020 15:59:36
4,10,-5,19,3,3,5,0,24/09/2020 15:59:36
-4,-6,-1,0,1,-3,-4,0,24/09/2020 15:59:37
-7,-16,-22,25,-2,-3,-1,0,24/09/2020 15:59:37
-2,-7,-9,-1,-4,-3,-2,0,24/09/2020 15:59:37
17,14,37,48,1,-1,-1,0,24/09/2020 15:59:37
-20,-6,25,-1,6,0,-4,0,24/09/2020 15:59:37
6,-6,-16,-22,-1,-2,0,0,24/09/2020 15:59:37
-6,-10,-2,-4,-5,-1,7,0,24/09/2020 15:59:37
-4,4,28,16,1,4,-3,0,24/09/2020 15:59:37
-5,-3,14,7,-4,-2,4,0,24/09/2020 15:59:37
4,8,9,4,0,0,-6,0,24/09/2020 15:59:37
-3,-9,-13,3,-3,-4,-1,0,24/09/2020 15:59:37
10,4,-11,-11,0,-4,-12,0,24/09/2020 15:59:37
-21,-6,-5,-15,3,1,15,0,24/09/2020 15:59:37
-3,3,-9,-1,7,-1,11,0,24/09/2020 15:59:37
6,7,-17,-8,-4,7,2,0,24/09/2020 15:59:37
-3,-6,3,5,3,-1,-7,0,24/09/2020 15:59:37
-4,-20,-14,1,-14,-6,7,0,24/09/2020 15:59:37
-3,0,-8,-3,-2,2,11,0,24/09/2020 15:59:37
-4,-3,-6,-5,1,1,-3,0,24/09/2020 15:59:38
-1,6,8,4,7,0,8,0,24/09/2020 15:59:38
-6,-4,-17,-8,0,2,-3,0,24/09/2020 15:59:38
0,-5,-4,7,-8,-2,-2,0,24/09/2020 15:59:38
-1,-11,-41,3,-5,-6,-5,0,24/09/2020 15:59:38
-1,-6,8,-1,6,-1,-13,0,24/09/2020 15:59:38
-2,-4,6,-1,3,-2,5,0,24/09/2020 15:59:38
0,13,4,3,-1,-1,-5,0,24/09/2020 15:59:38
-8,-9,-24,-3,-5,-1,-3,0,24/09/2020 15:59:38
-8,-4,-13,-13,0,-2,3,0,24/09/2020 15:59:38
3,11,-7,0,-3,1,-2,0,24/09/2020 15:59:38
-4,6,13,3,-3,2,7,0,24/09/2020 15:59:39
6,-6,-15,0,-5,-2,-7,0,24/09/2020 15:59:39
1,12,22,0,1,-2,-5,0,24/09/2020 15:59:39
23,-5,-17,-1,-7,0,-11,0,24/09/2020 15:59:39
